Date and Time;Value
3-6-2012;3.243072
2-6-2012;3.215640
1-6-2012;3.191256
31-5-2012;3.215640
30-5-2012;3.172968
29-5-2012;3.124200
28-5-2012;3.118104
27-5-2012;3.112008
26-5-2012;3.124200
25-5-2012;3.087624
24-5-2012;3.087624
23-5-2012;3.118104
22-5-2012;3.075432
21-5-2012;3.072384
20-5-2012;3.026664
19-5-2012;3.054096
18-5-2012;3.005328
17-5-2012;2.983992
16-5-2012;2.990088
15-5-2012;2.980944
14-5-2012;2.953512
13-5-2012;2.965704
12-5-2012;2.977896
11-5-2012;2.983992
10-5-2012;2.950464
9-5-2012;2.944368
8-5-2012;2.971800
7-5-2012;2.947416
6-5-2012;2.965704
5-5-2012;2.947416
4-5-2012;2.923032
3-5-2012;2.916936
2-5-2012;2.926080
1-5-2012;2.865120
30-4-2012;2.825496
29-4-2012;2.837688
28-4-2012;2.871216
27-4-2012;2.895600
26-4-2012;2.855976
25-4-2012;2.804160
24-4-2012;2.831592
23-4-2012;2.834640
22-4-2012;2.825496
21-4-2012;2.834640
20-4-2012;2.819400
19-4-2012;2.834640
18-4-2012;2.816352
17-4-2012;2.758440
16-4-2012;2.764536
15-4-2012;2.935224
14-4-2012;2.807208
12-4-2012;2.877312
11-4-2012;2.926080
10-4-2012;2.883408
9-4-2012;2.895600
8-4-2012;2.950464
7-4-2012;2.956560
6-4-2012;3.002280
5-4-2012;2.950464
4-4-2012;2.923032
3-4-2012;2.895600
2-4-2012;2.916936
1-4-2012;2.901696
31-3-2012;2.871216
30-3-2012;2.910840
29-3-2012;2.959608
28-3-2012;2.941320
27-3-2012;2.904744
26-3-2012;2.935224
25-3-2012;2.935224
24-3-2012;2.907792
23-3-2012;2.953512
22-3-2012;2.932176
21-3-2012;2.947416
20-3-2012;2.968752
19-3-2012;2.944368
18-3-2012;2.910840
17-3-2012;2.950464
16-3-2012;2.965704
15-3-2012;2.996184
14-3-2012;3.014472
13-3-2012;3.051048
12-3-2012;3.096768
11-3-2012;3.054096
10-3-2012;3.069336
9-3-2012;3.081528
8-3-2012;3.069336
7-3-2012;2.959608
6-3-2012;3.002280
5-3-2012;3.023616
4-3-2012;3.054096
3-3-2012;3.112008
2-3-2012;3.121152
1-3-2012;3.127248
29-2-2012;3.096768
28-2-2012;3.105912
27-2-2012;3.054096
26-2-2012;3.066288
25-2-2012;3.099816
24-2-2012;3.020568
23-2-2012;3.044952
22-2-2012;3.038856
21-2-2012;3.029712
20-2-2012;3.026664
19-2-2012;3.048000
18-2-2012;3.081528
17-2-2012;3.118104
16-2-2012;3.087624
15-2-2012;3.069336
14-2-2012;3.090672
13-2-2012;3.063240
12-2-2012;3.054096
11-2-2012;3.060192
10-2-2012;3.060192
9-2-2012;3.057144
8-2-2012;3.020568
7-2-2012;2.983992
6-2-2012;3.005328
5-2-2012;3.066288
4-2-2012;3.057144
3-2-2012;3.099816
2-2-2012;3.124200
1-2-2012;3.133344
31-1-2012;3.133344
30-1-2012;3.133344
29-1-2012;3.157728
28-1-2012;3.169920
27-1-2012;3.194304
26-1-2012;3.191256
25-1-2012;3.163824
24-1-2012;3.139440
23-1-2012;3.029712
22-1-2012;3.081528
21-1-2012;3.105912
20-1-2012;3.160776
19-1-2012;3.218688
18-1-2012;3.331464
17-1-2012;3.261360
16-1-2012;3.230880
15-1-2012;3.176016
14-1-2012;3.218688
13-1-2012;3.185160
12-1-2012;3.148584
11-1-2012;3.191256
10-1-2012;3.157728
9-1-2012;3.151632
8-1-2012;3.166872
7-1-2012;3.191256
6-1-2012;3.185160
5-1-2012;3.246120
4-1-2012;3.200400
3-1-2012;3.182112
2-1-2012;3.160776
1-1-2012;3.191256
31-12-2011;3.218688
30-12-2011;3.236976
29-12-2011;3.236976
28-12-2011;3.230880
27-12-2011;3.212592
26-12-2011;3.249168
25-12-2011;3.227832
24-12-2011;3.267456
23-12-2011;3.304032
22-12-2011;3.282696
21-12-2011;3.264408
20-12-2011;3.227832
19-12-2011;3.255264
18-12-2011;3.240024
17-12-2011;3.209544
16-12-2011;3.236976
15-12-2011;3.206496
14-12-2011;2.993136
13-12-2011;3.108960
12-12-2011;3.112008
11-12-2011;3.179064
10-12-2011;3.215640
9-12-2011;3.264408
8-12-2011;3.261360
7-12-2011;3.285744
6-12-2011;3.282696
5-12-2011;3.279648
4-12-2011;3.282696
3-12-2011;3.267456
2-12-2011;3.264408
1-12-2011;3.282696
30-11-2011;3.261360
29-11-2011;3.264408
28-11-2011;3.227832
27-11-2011;3.279648
26-11-2011;3.285744
25-11-2011;3.279648
24-11-2011;3.255264
23-11-2011;3.282696
22-11-2011;3.355848
21-11-2011;3.346704
20-11-2011;3.285744
19-11-2011;3.319272
18-11-2011;3.325368
17-11-2011;3.343656
16-11-2011;3.325368
15-11-2011;3.300984
14-11-2011;3.285744
13-11-2011;3.307080
12-11-2011;3.328416
11-11-2011;3.358896
10-11-2011;3.429000
9-11-2011;3.465576
8-11-2011;3.468624
7-11-2011;3.471672
6-11-2011;3.429000
5-11-2011;3.416808
4-11-2011;3.398520
3-11-2011;3.398520
2-11-2011;3.413760
1-11-2011;3.407664
31-10-2011;3.374136
30-10-2011;3.435096
29-10-2011;3.441192
28-10-2011;3.435096
27-10-2011;3.401568
26-10-2011;3.212592
25-10-2011;3.404616
24-10-2011;3.407664
23-10-2011;3.407664
22-10-2011;3.441192
21-10-2011;3.425952
20-10-2011;3.358896
19-10-2011;3.325368
18-10-2011;3.328416
17-10-2011;3.304032
16-10-2011;3.307080
15-10-2011;3.325368
14-10-2011;3.358896
13-10-2011;3.343656
12-10-2011;3.398520
11-10-2011;3.425952
10-10-2011;3.383280
9-10-2011;3.438144
8-10-2011;3.447288
7-10-2011;3.444240
6-10-2011;3.429000
5-10-2011;3.389376
4-10-2011;3.401568
3-10-2011;3.404616
2-10-2011;3.429000
1-10-2011;3.435096
30-9-2011;3.419856
29-9-2011;3.432048
28-9-2011;3.435096
27-9-2011;3.477768
26-9-2011;3.447288
25-9-2011;3.413760
24-9-2011;3.374136
23-9-2011;3.377184
22-9-2011;3.371088
21-9-2011;3.297936
20-9-2011;3.300984
19-9-2011;3.307080
18-9-2011;3.343656
17-9-2011;3.371088
16-9-2011;3.322320
15-9-2011;3.307080
14-9-2011;3.194304
13-9-2011;3.310128
12-9-2011;3.307080
11-9-2011;3.273552
10-9-2011;3.243072
9-9-2011;3.243072
8-9-2011;3.258312
7-9-2011;3.227832
6-9-2011;3.191256
5-9-2011;3.179064
4-9-2011;3.209544
3-9-2011;3.227832
2-9-2011;3.215640
1-9-2011;3.218688
31-8-2011;3.212592
30-8-2011;3.200400
29-8-2011;3.203448
28-8-2011;3.166872
27-8-2011;3.118104
26-8-2011;3.127248
25-8-2011;3.054096
24-8-2011;3.035808
23-8-2011;3.041904
22-8-2011;3.063240
21-8-2011;3.084576
20-8-2011;3.051048
19-8-2011;3.075432
18-8-2011;3.063240
17-8-2011;3.029712
16-8-2011;2.983992
15-8-2011;2.953512
14-8-2011;2.950464
13-8-2011;2.898648
12-8-2011;2.859024
11-8-2011;2.795016
10-8-2011;2.773680
9-8-2011;2.743200
8-8-2011;2.721864
7-8-2011;2.706624
6-8-2011;2.715768
5-8-2011;2.688336
4-8-2011;2.618232
3-8-2011;2.471928
2-8-2011;2.496312
1-8-2011;2.103120
31-7-2011;1.734312
30-7-2011;1.722120
29-7-2011;1.740408
28-7-2011;1.761744
27-7-2011;1.694688
26-7-2011;1.755648
25-7-2011;1.667256
24-7-2011;1.652016
23-7-2011;1.700784
22-7-2011;1.685544
21-7-2011;1.676400
20-7-2011;1.709928
19-7-2011;1.697736
18-7-2011;1.642872
17-7-2011;1.667256
16-7-2011;1.639824
15-7-2011;1.700784
14-7-2011;1.536192
13-7-2011;1.493520
12-7-2011;1.524000
11-7-2011;1.536192
10-7-2011;1.728216
9-7-2011;1.746504
8-7-2011;1.758696
7-7-2011;1.789176
6-7-2011;1.795272
5-7-2011;1.810512
4-7-2011;1.822704
3-7-2011;1.804416
2-7-2011;1.761744
1-7-2011;1.752600
30-6-2011;1.798320
29-6-2011;1.752600
28-6-2011;1.703832
27-6-2011;1.700784
26-6-2011;1.722120
25-6-2011;1.761744
24-6-2011;1.938528
23-6-2011;1.709928
22-6-2011;1.667256
21-6-2011;1.676400
20-6-2011;1.575816
19-6-2011;1.566672
18-6-2011;1.612392
17-6-2011;1.648968
16-6-2011;1.688592
15-6-2011;1.697736
14-6-2011;1.688592
13-6-2011;1.661160
12-6-2011;1.743456
11-6-2011;1.850136
10-6-2011;2.103120
9-6-2011;1.566672
8-6-2011;1.484376
7-6-2011;1.533144
6-6-2011;1.636776
5-6-2011;1.706880
4-6-2011;1.783080
3-6-2011;1.938528
2-6-2011;2.505456
1-6-2011;3.105912
31-5-2011;3.069336
30-5-2011;3.108960
29-5-2011;3.118104
28-5-2011;3.142488
27-5-2011;3.166872
26-5-2011;3.154680
25-5-2011;3.148584
24-5-2011;3.160776
23-5-2011;3.108960
22-5-2011;3.096768
21-5-2011;3.081528
20-5-2011;3.087624
19-5-2011;3.087624
18-5-2011;3.066288
17-5-2011;3.063240
16-5-2011;3.121152
15-5-2011;3.087624
14-5-2011;3.130296
13-5-2011;3.130296
12-5-2011;3.133344
11-5-2011;3.121152
10-5-2011;3.115056
9-5-2011;3.063240
8-5-2011;3.075432
7-5-2011;3.048000
6-5-2011;3.060192
5-5-2011;3.066288
4-5-2011;3.063240
3-5-2011;3.081528
2-5-2011;3.115056
1-5-2011;3.096768
30-4-2011;3.093720
29-4-2011;3.105912
28-4-2011;3.099816
27-4-2011;3.197352
26-4-2011;3.057144
25-4-2011;3.029712
24-4-2011;2.987040
23-4-2011;2.987040
22-4-2011;2.987040
21-4-2011;2.996184
20-4-2011;2.965704
19-4-2011;3.011424
18-4-2011;2.990088
17-4-2011;3.005328
16-4-2011;3.038856
15-4-2011;3.066288
14-4-2011;3.115056
13-4-2011;3.038856
12-4-2011;3.023616
11-4-2011;3.038856
10-4-2011;3.035808
9-4-2011;2.993136
8-4-2011;2.950464
7-4-2011;2.944368
6-4-2011;2.959608
5-4-2011;2.941320
4-4-2011;2.947416
3-4-2011;2.965704
2-4-2011;2.950464
1-4-2011;3.005328
31-3-2011;3.029712
30-3-2011;3.038856
29-3-2011;3.017520
28-3-2011;3.008376
27-3-2011;2.996184
26-3-2011;2.987040
25-3-2011;2.990088
24-3-2011;2.996184
23-3-2011;3.008376
22-3-2011;3.044952
21-3-2011;3.017520
20-3-2011;3.035808
19-3-2011;3.160776
18-3-2011;3.176016
17-3-2011;3.224784
16-3-2011;3.188208
15-3-2011;3.206496
14-3-2011;3.233928
13-3-2011;3.233928
12-3-2011;3.236976
11-3-2011;3.240024
10-3-2011;3.233928
9-3-2011;3.243072
8-3-2011;3.230880
7-3-2011;3.166872
6-3-2011;3.185160
5-3-2011;3.270504
4-3-2011;3.300984
3-3-2011;3.273552
2-3-2011;3.270504
1-3-2011;3.291840
28-2-2011;3.300984
27-2-2011;3.300984
26-2-2011;3.282696
25-2-2011;3.288792
24-2-2011;3.343656
23-2-2011;3.313176
22-2-2011;3.304032
21-2-2011;3.316224
20-2-2011;3.352800
19-2-2011;3.401568
18-2-2011;3.371088
17-2-2011;3.374136
16-2-2011;3.355848
15-2-2011;3.401568
14-2-2011;3.413760
13-2-2011;3.444240
12-2-2011;3.438144
11-2-2011;3.438144
10-2-2011;3.413760
9-2-2011;3.398520
8-2-2011;3.377184
7-2-2011;3.395472
6-2-2011;3.407664
5-2-2011;3.407664
4-2-2011;3.453384
3-2-2011;3.432048
2-2-2011;3.447288
1-2-2011;3.447288
31-1-2011;3.493008
30-1-2011;3.438144
29-1-2011;3.435096
28-1-2011;3.465576
27-1-2011;3.477768
26-1-2011;3.660648
25-1-2011;3.462528
24-1-2011;3.459480
23-1-2011;3.483864
22-1-2011;3.489960
21-1-2011;3.496056
20-1-2011;3.523488
19-1-2011;3.483864
18-1-2011;3.511296
17-1-2011;3.526536
16-1-2011;3.532632
15-1-2011;3.547872
14-1-2011;3.563112
13-1-2011;3.590544
12-1-2011;3.569208
11-1-2011;3.557016
10-1-2011;3.563112
9-1-2011;3.557016
8-1-2011;3.572256
7-1-2011;3.602736
6-1-2011;3.590544
5-1-2011;3.596640
4-1-2011;3.575304
3-1-2011;3.523488
2-1-2011;3.514344
1-1-2011;3.617976
31-12-2010;3.660648
30-12-2010;3.657600
29-12-2010;3.630168
28-12-2010;3.657600
27-12-2010;3.672840
26-12-2010;3.663696
25-12-2010;3.611880
24-12-2010;3.706368
23-12-2010;3.715512
22-12-2010;3.685032
21-12-2010;3.709416
20-12-2010;3.742944
19-12-2010;3.736848
18-12-2010;3.739896
17-12-2010;3.816096
16-12-2010;3.886200
15-12-2010;3.892296
14-12-2010;3.910584
13-12-2010;3.944112
12-12-2010;4.005072
11-12-2010;4.017264
10-12-2010;4.044696
9-12-2010;4.056888
8-12-2010;4.075176
7-12-2010;4.084320
6-12-2010;4.069080
5-12-2010;4.062984
4-12-2010;4.078224
3-12-2010;4.108704
2-12-2010;4.172712
1-12-2010;4.191000
30-11-2010;4.221480
29-11-2010;4.200144
28-11-2010;4.181856
27-11-2010;4.169664
26-11-2010;4.267200
25-11-2010;4.291584
24-11-2010;4.331208
23-11-2010;4.053840
22-11-2010;4.337304
21-11-2010;4.300728
20-11-2010;4.309872
19-11-2010;4.352544
18-11-2010;4.395216
17-11-2010;4.386072
16-11-2010;4.407408
15-11-2010;4.422648
14-11-2010;4.474464
13-11-2010;4.498848
12-11-2010;4.556760
11-11-2010;4.559808
10-11-2010;4.572000
9-11-2010;4.620768
8-11-2010;4.632960
7-11-2010;4.672584
6-11-2010;4.706112
5-11-2010;4.739640
4-11-2010;4.788408
3-11-2010;4.815840
2-11-2010;4.861560
1-11-2010;4.882896
31-10-2010;4.922520
30-10-2010;4.959096
29-10-2010;4.986528
28-10-2010;5.056632
27-10-2010;5.126736
26-10-2010;5.145024
9-9-2010;9.299448
3-8-2010;3.157728
2-8-2010;3.139440
1-8-2010;3.139440
31-7-2010;3.102864
30-7-2010;3.084576
29-7-2010;3.118104
28-7-2010;3.075432
27-7-2010;3.029712
26-7-2010;3.014472
25-7-2010;3.029712
24-7-2010;3.044952
23-7-2010;3.069336
22-7-2010;3.066288
21-7-2010;3.066288
20-7-2010;3.044952
19-7-2010;3.075432
18-7-2010;3.066288
17-7-2010;3.060192
16-7-2010;3.005328
15-7-2010;3.002280
14-7-2010;3.023616
13-7-2010;2.971800
12-7-2010;2.923032
11-7-2010;2.910840
10-7-2010;2.913888
9-7-2010;2.923032
8-7-2010;2.880360
7-7-2010;2.862072
6-7-2010;2.859024
5-7-2010;2.919984
4-7-2010;2.944368
3-7-2010;2.910840
2-7-2010;2.889504
1-7-2010;2.855976
30-6-2010;2.849880
29-6-2010;2.795016
28-6-2010;2.782824
27-6-2010;2.788920
26-6-2010;2.956560
25-6-2010;2.822448
24-6-2010;2.807208
23-6-2010;2.791968
22-6-2010;2.798064
21-6-2010;2.791968
20-6-2010;2.782824
19-6-2010;2.755392
18-6-2010;2.721864
17-6-2010;2.718816
16-6-2010;2.673096
15-6-2010;2.624328
14-6-2010;2.602992
13-6-2010;2.602992
12-6-2010;2.612136
11-6-2010;2.636520
10-6-2010;2.633472
9-6-2010;2.602992
8-6-2010;2.624328
7-6-2010;2.596896
6-6-2010;2.621280
5-6-2010;2.599944
4-6-2010;2.560320
3-6-2010;2.548128
2-6-2010;2.545080
1-6-2010;2.508504
31-5-2010;2.517648
30-5-2010;2.529840
29-5-2010;2.590800
28-5-2010;2.615184
27-5-2010;2.575560
26-5-2010;2.627376
25-5-2010;2.606040
24-5-2010;2.642616
23-5-2010;2.612136
22-5-2010;2.621280
21-5-2010;2.590800
20-5-2010;2.587752
19-5-2010;2.575560
18-5-2010;2.575560
17-5-2010;2.517648
16-5-2010;2.548128
15-5-2010;2.590800
14-5-2010;2.599944
13-5-2010;2.602992
12-5-2010;2.609088
11-5-2010;2.621280
10-5-2010;2.569464
9-5-2010;2.584704
8-5-2010;2.584704
7-5-2010;2.578608
6-5-2010;2.560320
5-5-2010;2.535936
4-5-2010;2.526792
3-5-2010;2.508504
2-5-2010;2.502408
1-5-2010;2.505456
30-4-2010;2.520696
29-4-2010;2.514600
28-4-2010;2.465832
27-4-2010;2.456688
26-4-2010;2.496312
25-4-2010;2.538984
24-4-2010;2.484120
23-4-2010;2.459736
22-4-2010;2.423160
21-4-2010;2.392680
20-4-2010;2.423160
19-4-2010;2.401824
18-4-2010;2.414016
17-4-2010;2.444496
16-4-2010;2.502408
15-4-2010;2.481072
14-4-2010;2.508504
13-4-2010;2.346960
12-4-2010;2.490216
11-4-2010;2.447544
10-4-2010;2.484120
9-4-2010;2.529840
8-4-2010;2.535936
7-4-2010;2.526792
6-4-2010;2.529840
5-4-2010;2.487168
4-4-2010;2.441448
3-4-2010;2.514600
2-4-2010;2.551176
1-4-2010;2.542032
31-3-2010;2.532888
30-3-2010;2.566416
29-3-2010;2.593848
28-3-2010;2.609088
27-3-2010;2.615184
26-3-2010;2.587752
25-3-2010;2.532888
24-3-2010;2.529840
23-3-2010;2.508504
22-3-2010;2.529840
21-3-2010;2.557272
20-3-2010;2.575560
19-3-2010;2.590800
18-3-2010;2.609088
17-3-2010;2.615184
16-3-2010;2.624328
15-3-2010;2.633472
14-3-2010;2.618232
13-3-2010;2.624328
12-3-2010;2.630424
11-3-2010;2.654808
10-3-2010;2.612136
9-3-2010;2.587752
8-3-2010;2.557272
7-3-2010;2.554224
6-3-2010;2.596896
5-3-2010;2.645664
4-3-2010;2.645664
3-3-2010;2.606040
2-3-2010;2.609088
1-3-2010;2.609088
28-2-2010;2.581656
27-2-2010;2.578608
26-2-2010;2.593848
25-2-2010;2.645664
24-2-2010;2.609088
23-2-2010;2.633472
22-2-2010;2.621280
21-2-2010;2.651760
20-2-2010;2.673096
19-2-2010;2.688336
18-2-2010;2.700528
17-2-2010;2.734056
16-2-2010;2.767584
15-2-2010;2.785872
14-2-2010;2.782824
13-2-2010;2.776728
12-2-2010;2.755392
11-2-2010;2.758440
10-2-2010;2.718816
9-2-2010;2.688336
8-2-2010;2.724912
7-2-2010;2.731008
6-2-2010;2.727960
5-2-2010;2.755392
4-2-2010;2.776728
3-2-2010;2.813304
2-2-2010;2.810256
1-2-2010;2.819400
31-1-2010;2.819400
30-1-2010;2.846832
29-1-2010;2.834640
28-1-2010;2.840736
27-1-2010;2.834640
26-1-2010;2.825496
25-1-2010;2.825496
24-1-2010;2.901696
23-1-2010;2.898648
22-1-2010;2.868168
21-1-2010;2.843784
20-1-2010;2.749296
19-1-2010;2.737104
18-1-2010;2.801112
17-1-2010;2.889504
16-1-2010;2.901696
15-1-2010;2.913888
14-1-2010;2.901696
13-1-2010;2.849880
12-1-2010;2.862072
11-1-2010;2.898648
10-1-2010;2.935224
9-1-2010;2.947416
8-1-2010;2.993136
7-1-2010;3.023616
6-1-2010;2.996184
5-1-2010;2.980944
4-1-2010;2.996184
3-1-2010;2.980944
2-1-2010;2.987040
1-1-2010;3.041904
31-12-2009;3.041904
30-12-2009;3.032760
29-12-2009;3.029712
28-12-2009;3.063240
27-12-2009;3.081528
26-12-2009;3.081528
25-12-2009;3.154680
24-12-2009;3.261360
23-12-2009;3.453384
22-12-2009;3.374136
21-12-2009;3.087624
20-12-2009;3.115056
19-12-2009;3.115056
18-12-2009;3.151632
17-12-2009;3.099816
16-12-2009;3.066288
15-12-2009;3.115056
14-12-2009;3.209544
13-12-2009;3.203448
12-12-2009;3.261360
11-12-2009;3.386328
10-12-2009;3.526536
7-12-2009;3.227832
6-12-2009;3.325368
5-12-2009;3.450336
2-12-2009;3.233928
1-12-2009;3.169920
30-11-2009;3.160776
29-11-2009;3.176016
28-11-2009;3.185160
27-11-2009;3.188208
26-11-2009;3.230880
25-11-2009;3.273552
24-11-2009;3.279648
23-11-2009;3.340608
22-11-2009;3.224784
21-11-2009;3.215640
20-11-2009;3.203448
19-11-2009;3.243072
18-11-2009;3.230880
17-11-2009;3.261360
16-11-2009;3.294888
15-11-2009;3.352800
14-11-2009;3.435096
12-11-2009;3.319272
11-11-2009;3.319272
10-11-2009;3.358896
9-11-2009;3.352800
8-11-2009;3.334512
7-11-2009;3.334512
6-11-2009;3.343656
5-11-2009;3.395472
4-11-2009;3.614928
3-11-2009;3.319272
2-11-2009;3.288792
1-11-2009;3.319272
31-10-2009;3.346704
30-10-2009;3.389376
29-10-2009;3.392424
28-10-2009;3.383280
27-10-2009;3.346704
26-10-2009;3.340608
25-10-2009;3.343656
24-10-2009;3.334512
23-10-2009;3.346704
22-10-2009;3.322320
21-10-2009;3.325368
20-10-2009;3.340608
19-10-2009;3.358896
18-10-2009;3.395472
17-10-2009;3.422904
16-10-2009;3.486912
15-10-2009;3.514344
14-10-2009;3.425952
13-10-2009;3.410712
12-10-2009;3.502152
11-10-2009;3.508248
10-10-2009;3.523488
9-10-2009;3.544824
8-10-2009;3.505200
7-10-2009;3.493008
6-10-2009;3.499104
5-10-2009;3.486912
4-10-2009;3.489960
3-10-2009;3.508248
2-10-2009;3.547872
1-10-2009;3.599688
30-9-2009;3.572256
29-9-2009;3.520440
28-9-2009;3.505200
27-9-2009;3.505200
26-9-2009;3.508248
25-9-2009;3.499104
24-9-2009;3.602736
23-9-2009;3.465576
22-9-2009;3.459480
21-9-2009;3.468624
20-9-2009;3.480816
19-9-2009;3.508248
18-9-2009;3.517392
17-9-2009;3.569208
16-9-2009;3.572256
15-9-2009;3.532632
14-9-2009;3.505200
13-9-2009;3.438144
12-9-2009;3.438144
11-9-2009;3.465576
10-9-2009;3.456432
9-9-2009;3.468624
8-9-2009;3.447288
7-9-2009;3.447288
6-9-2009;3.435096
5-9-2009;3.450336
4-9-2009;3.444240
3-9-2009;3.459480
2-9-2009;3.450336
1-9-2009;3.425952
31-8-2009;3.404616
30-8-2009;3.407664
29-8-2009;3.404616
28-8-2009;3.410712
27-8-2009;3.416808
26-8-2009;3.389376
25-8-2009;3.377184
24-8-2009;3.386328
23-8-2009;3.389376
22-8-2009;3.447288
21-8-2009;3.441192
20-8-2009;3.438144
19-8-2009;3.404616
18-8-2009;3.441192
17-8-2009;3.419856
16-8-2009;3.416808
15-8-2009;3.404616
14-8-2009;3.398520
13-8-2009;3.386328
12-8-2009;3.352800
11-8-2009;3.319272
10-8-2009;3.319272
9-8-2009;3.337560
8-8-2009;3.380232
7-8-2009;3.386328
6-8-2009;3.380232
5-8-2009;3.361944
4-8-2009;3.331464
3-8-2009;3.325368
2-8-2009;3.316224
1-8-2009;3.267456
31-7-2009;3.264408
30-7-2009;3.224784
29-7-2009;3.212592
28-7-2009;3.212592
27-7-2009;3.252216
26-7-2009;3.258312
25-7-2009;3.322320
24-7-2009;3.294888
23-7-2009;3.310128
22-7-2009;3.310128
21-7-2009;3.322320
20-7-2009;3.252216
19-7-2009;3.236976
18-7-2009;3.249168
17-7-2009;3.233928
16-7-2009;3.236976
15-7-2009;3.188208
14-7-2009;3.182112
13-7-2009;3.197352
12-7-2009;3.212592
11-7-2009;3.203448
10-7-2009;3.206496
9-7-2009;3.197352
8-7-2009;3.145536
7-7-2009;3.127248
6-7-2009;3.105912
5-7-2009;3.087624
4-7-2009;3.102864
3-7-2009;3.139440
2-7-2009;3.142488
1-7-2009;3.087624
30-6-2009;3.112008
29-6-2009;3.133344
28-6-2009;3.102864
27-6-2009;3.139440
26-6-2009;3.124200
25-6-2009;3.157728
24-6-2009;3.118104
23-6-2009;3.279648
22-6-2009;3.087624
21-6-2009;3.063240
20-6-2009;3.044952
19-6-2009;3.023616
18-6-2009;3.032760
17-6-2009;2.993136
16-6-2009;3.008376
15-6-2009;3.026664
14-6-2009;3.005328
13-6-2009;3.008376
12-6-2009;3.023616
11-6-2009;3.048000
10-6-2009;3.060192
9-6-2009;3.038856
8-6-2009;3.029712
7-6-2009;3.002280
6-6-2009;3.020568
5-6-2009;3.014472
4-6-2009;3.002280
3-6-2009;2.959608
2-6-2009;2.932176
1-6-2009;2.929128
31-5-2009;2.941320
30-5-2009;2.950464
29-5-2009;2.953512
28-5-2009;2.953512
27-5-2009;2.950464
26-5-2009;2.910840
25-5-2009;2.907792
24-5-2009;2.923032
23-5-2009;2.898648
22-5-2009;2.871216
21-5-2009;2.862072
20-5-2009;2.855976
19-5-2009;2.822448
18-5-2009;2.813304
17-5-2009;2.816352
16-5-2009;2.801112
15-5-2009;2.813304
14-5-2009;2.810256
13-5-2009;2.837688
12-5-2009;2.849880
11-5-2009;2.831592
10-5-2009;2.837688
9-5-2009;2.871216
8-5-2009;2.855976
7-5-2009;2.785872
6-5-2009;2.798064
5-5-2009;2.773680
4-5-2009;2.819400
3-5-2009;2.822448
2-5-2009;2.834640
1-5-2009;2.862072
30-4-2009;2.874264
29-4-2009;2.877312
28-4-2009;2.843784
27-4-2009;2.807208
26-4-2009;2.795016
25-4-2009;2.776728
24-4-2009;2.755392
23-4-2009;2.749296
22-4-2009;2.709672
21-4-2009;2.727960
20-4-2009;2.724912
19-4-2009;2.746248
18-4-2009;2.788920
17-4-2009;2.801112
16-4-2009;2.834640
15-4-2009;2.807208
14-4-2009;2.746248
13-4-2009;2.731008
12-4-2009;2.770632
11-4-2009;2.727960
10-4-2009;2.679192
9-4-2009;2.731008
8-4-2009;2.718816
7-4-2009;2.648712
6-4-2009;2.697480
5-4-2009;2.715768
4-4-2009;2.721864
3-4-2009;2.715768
2-4-2009;2.703576
1-4-2009;2.731008
31-3-2009;2.697480
30-3-2009;2.715768
29-3-2009;2.688336
28-3-2009;2.673096
27-3-2009;2.691384
26-3-2009;2.688336
25-3-2009;2.651760
24-3-2009;2.670048
23-3-2009;2.645664
22-3-2009;2.593848
21-3-2009;2.587752
20-3-2009;2.636520
19-3-2009;2.761488
18-3-2009;2.688336
17-3-2009;2.703576
16-3-2009;2.706624
15-3-2009;2.679192
14-3-2009;2.660904
13-3-2009;2.660904
12-3-2009;2.676144
11-3-2009;2.636520
10-3-2009;2.667000
9-3-2009;2.654808
8-3-2009;2.663952
7-3-2009;2.688336
6-3-2009;2.697480
5-3-2009;2.697480
4-3-2009;2.712720
3-3-2009;2.682240
2-3-2009;2.703576
1-3-2009;2.767584
28-2-2009;2.761488
27-2-2009;2.804160
26-2-2009;2.776728
25-2-2009;2.752344
24-2-2009;2.706624
23-2-2009;2.721864
22-2-2009;2.743200
21-2-2009;2.788920
20-2-2009;2.822448
19-2-2009;2.816352
18-2-2009;2.816352
17-2-2009;2.767584
16-2-2009;2.724912
15-2-2009;2.785872
14-2-2009;2.877312
13-2-2009;2.837688
12-2-2009;2.816352
11-2-2009;2.837688
10-2-2009;2.825496
9-2-2009;2.813304
8-2-2009;2.822448
7-2-2009;2.846832
6-2-2009;2.862072
5-2-2009;2.923032
4-2-2009;2.953512
3-2-2009;2.990088
2-2-2009;3.032760
1-2-2009;3.014472
31-1-2009;3.044952
30-1-2009;3.038856
29-1-2009;3.038856
28-1-2009;3.066288
27-1-2009;2.993136
26-1-2009;2.968752
25-1-2009;2.913888
24-1-2009;2.971800
23-1-2009;3.020568
22-1-2009;3.014472
21-1-2009;3.048000
20-1-2009;3.069336
19-1-2009;3.090672
18-1-2009;3.115056
17-1-2009;3.096768
16-1-2009;3.108960
15-1-2009;3.084576
14-1-2009;3.081528
13-1-2009;3.063240
12-1-2009;3.063240
11-1-2009;3.090672
10-1-2009;3.136392
9-1-2009;3.112008
8-1-2009;3.093720
7-1-2009;3.124200
6-1-2009;3.166872
5-1-2009;3.121152
4-1-2009;3.090672
3-1-2009;3.096768
2-1-2009;3.090672
1-1-2009;3.112008
31-12-2008;3.136392
30-12-2008;3.130296
29-12-2008;3.176016
